Unnamed: 0,link,classification,category,title,company,salary,min_salary,average_salary,max_salary,location,description,entireDiv,date_posted,Category,Date
8,https://www.seek.com.au//job/73667886?type=standard&ref=search-standalone,legal,Banking & Finance Law,Consulting lawyer - Banking & Finance - Australia,Allen & Overy,-,80000.0,120000.0,160000.0,Sydney NSW,Peerpoint by Allen & Overy is a global legal consulting platform for lawyers who are seeking a self-directed legal career via a non-traditional rou...,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-legal/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>]",,Legal - None,11/02/2024
0,https://www.seek.com.au//job/73666802?type=standout&ref=search-standalone,marketing communications,Management,Head of Marketing,Sharp & Carter Sales & Marketing Brisbane,-,160000.0,200000.0,240000.0,Brisbane QLD,"Newly created senior role in a leading, global food producer on an exciting growth trajectory. Reporting to the Group CEO and Brisbane based.","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Brisbane QLD"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-marketing-communications/in-All-Brisbane-QLD?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Brisbane QLD"">Brisbane QLD</a></span></div>]",,Marketing-communications - None,11/02/2024
0,https://www.seek.com.au//job/73667194?type=promoted&ref=search-standalone,ceo general management,General/Business Unit Manager,Australia - General Manager,Conroy Removals,-,80000.0,120000.0,160000.0,Brisbane QLD,Join Conroy Removals - a leading moving company with a great opportunity in sunny Queensland to shape the direction of our Australian business.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Kallangur"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-ceo-general-management/in-Kallangur-QLD-4503?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Kallangur"">Kallangur</a>, <a aria-label=""Limit results to Brisbane QLD"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-ceo-general-management/in-All-Brisbane-QLD?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Brisbane QLD"">Brisbane QLD</a></span></div>]",,Ceo-general-management - None,11/02/2024
1,https://www.seek.com.au//job/73667194?type=standout&ref=search-standalone,ceo general management,General/Business Unit Manager,Australia - General Manager,Conroy Removals,-,80000.0,120000.0,160000.0,Brisbane QLD,Join Conroy Removals - a leading moving company with a great opportunity in sunny Queensland to shape the direction of our Australian business.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Kallangur"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-ceo-general-management/in-Kallangur-QLD-4503?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Kallangur"">Kallangur</a>, <a aria-label=""Limit results to Brisbane QLD"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-ceo-general-management/in-All-Brisbane-QLD?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Brisbane QLD"">Brisbane QLD</a></span></div>]",,Ceo-general-management - None,11/02/2024
0,https://www.seek.com.au//job/73667677?type=promoted&ref=search-standalone,manufacturing transport logistics,Rail & Maritime Transport,2nd Engineer MED1,Nathan River Services,-,160000.0,200000.0,240000.0,Darwin NT,Unleash your potential at Nathan River Resources. Join us for a rewarding career where safety and growth are at the forefront.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Darwin NT"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-manufacturing-transport-logistics/in-All-Darwin-NT?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Darwin NT"">Darwin NT</a></span></div>]",,Manufacturing-transport-logistics - None,11/02/2024
1,https://www.seek.com.au//job/73667293?type=standout&ref=search-standalone,manufacturing transport logistics,"Production, Planning & Scheduling",IBP Lead,Frucor Suntory,-,160000.0,200000.0,240000.0,Sydney NSW,Bring your IBP planning skillset to drive the continual development of the IBP process across Suntory Oceania a global FMCG powerhouse.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to North Strathfield"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-manufacturing-transport-logistics/in-North-Strathfield-NSW-2137?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to North Strathfield"">North Strathfield</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-manufacturing-transport-logistics/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>]",,Manufacturing-transport-logistics - None,11/02/2024
2,https://www.seek.com.au//job/73667677?type=standout&ref=search-standalone,manufacturing transport logistics,Rail & Maritime Transport,2nd Engineer MED1,Nathan River Services,-,160000.0,200000.0,240000.0,Darwin NT,Unleash your potential at Nathan River Resources. Join us for a rewarding career where safety and growth are at the forefront.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Darwin NT"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-manufacturing-transport-logistics/in-All-Darwin-NT?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Darwin NT"">Darwin NT</a></span></div>]",,Manufacturing-transport-logistics - None,11/02/2024
0,https://www.seek.com.au//job/73666608?type=standard&ref=search-standalone,information communication technology,Developers/Programmers,Technical Lead,TheDriveGroup,$1100 - $1250 pd,264000.0,282000.0,300000.0,Sydney NSW,Help scale an award winning Fintech Product!,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $1100 - $1250 pd"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$1100 - $1250 pd</span></span></div></div>]",,Information-communication-technology - None,11/02/2024
1,https://www.seek.com.au//job/73666942?type=standard&ref=search-standalone,information communication technology,Engineering - Network,Network Engineer,Emmbr,Including Super,160000.0,200000.0,240000.0,Melbourne VIC,A 6-months contract opportunity for a Network Engineer with exposure to Cisco Routing & Switching and administration experience with Palo Alto.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: Including Super"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">Including Super</span></span></div></div>]",,Information-communication-technology - None,11/02/2024
2,https://www.seek.com.au//job/73666647?type=standard&ref=search-standalone,information communication technology,Engineering - Software,Senior Golang Engineer,TheDriveGroup,$140-$160k + super + equity,252000.0,252000.0,252000.0,Sydney NSW,Join a Fast-paced Dynamic Team working across Niche and Exploding Markets with Cutting Edge Technology? 100% WFH Remote in AUS,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $140-$160k + super + equity"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$140-$160k + super + equity</span></span></div></div>]",,Information-communication-technology - None,11/02/2024
3,https://www.seek.com.au//job/73667798?type=standout&ref=search-standalone,information communication technology,Developers/Programmers,Senior Python Engineer - FastAPI | AWS - great rates - start ASAP!,iterate,$850-$1050/day (inc. super),204000.0,228000.0,252000.0,Melbourne VIC,Are you a Senior Python Engineer strong with back-end development and passionate about complex complex engineering problems?? APPLY NOW!!,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $850-$1050/day (inc. super)"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$850-$1050/day (inc. super)</span></span></div></div>]",,Information-communication-technology - None,11/02/2024
4,https://www.seek.com.au//job/73665169?type=standard&ref=search-standalone,information communication technology,Programme & Project Management,"Senior Manager, Salesforce Practice",La Trobe University,-,160000.0,200000.0,240000.0,Melbourne VIC,Newly created position to drive the organisations Salesforce Practice across the university and lead our development functions.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Information-communication-technology - None,11/02/2024
5,https://www.seek.com.au//job/73665168?type=standard&ref=search-standalone,information communication technology,Networks & Systems Administration,"Senior Manager, Salesforce Practice",La Trobe University,-,160000.0,200000.0,240000.0,Melbourne VIC,Newly created position to drive the organisations Salesforce Practice across the university and lead our development functions.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Information-communication-technology - None,11/02/2024
6,https://www.seek.com.au//job/73667893?type=standard&ref=search-standalone,information communication technology,Management,Director Technology Solutions Threat Representation,QinetiQ Australia,-,160000.0,200000.0,240000.0,Wollongong NSW,"Over the past ten years QinetiQ has been investing in threat representation capabilities, including un-crewed aerial and maritime drone, and pilote...","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Nowra"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-Nowra-NSW-2541?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Nowra"">Nowra</a>, <a aria-label=""Limit results to Wollongong, Illawarra &amp; South Coast NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-Wollongong,-Illawarra-&amp;-South-Coast-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Wollongong, Illawarra &amp; South Coast NSW"">Wollongong, Illawarra &amp; South Coast NSW</a></span></div>]",,Information-communication-technology - None,11/02/2024
7,https://www.seek.com.au//job/73665876?type=standard&ref=search-standalone,information communication technology,Sales - Pre & Post,Account Director Victorian Government,Canley Heights RSL & Sporting Club,-,160000.0,200000.0,240000.0,Melbourne VIC,"Specifically, we are seeking deep knowledge of the Victorian State Government marketplace, sound knowledge of infrastructure technology landscape, ...","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Southbank"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-Southbank-VIC-3006?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Southbank"">Southbank</a>, <a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-information-communication-technology/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Information-communication-technology - None,11/02/2024
0,https://www.seek.com.au//job/73665206?type=standard&ref=search-standalone,engineering,Maintenance,Site Engineer,"Ingram, Lightning Source Australia Pty Ltd",-,80000.0,120000.0,160000.0,Melbourne VIC,"Provides advanced diagnosis, troubleshooting and repair for advanced electronic and mechanical production equipment to ensure efficient operations.","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Dandenong South"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-engineering/in-Dandenong-South-VIC-3175?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Dandenong South"">Dandenong South</a>, <a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-engineering/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Engineering - None,11/02/2024
1,https://www.seek.com.au//job/73667811?type=standout&ref=search-standalone,engineering,Project Engineering,Senior Project Engineer,JRG Recruitment,"$160,000 – $170,000 per year + Super + Company Car",160000.0,165000.0,170000.0,Sydney NSW,Great opportunity for a Senior Project Engineer with Corrosion Protection / Blast & Paint and Concrete Repair (Remedial) experience. Apply Now!,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Bankstown"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-engineering/in-Bankstown-NSW-2200?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Bankstown"">Bankstown</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-engineering/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $160,000 – $170,000 per year + Super + Company Car"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$160,000 – $170,000 per year + Super + Company Car</span></span></div></div>]",,Engineering - None,11/02/2024
